hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,3.623,55.552,1.225,164.265,,1.103
1.291,0.047,3.669,55.391,1.241,163.79,,1.082
2.399,0.088,3.757,55.838,1.271,165.111,,1.077
17.862,0.671,4.429,64.798,1.498,191.607,,1.227
-10.311,-0.457,3.972,57.228,1.343,169.222,,1.065
15.922,0.632,4.604,65.308,1.557,193.115,,1.303
-0.705,-0.032,4.572,63.829,1.546,188.741,,1.22
-2.814,-0.129,4.443,61.051,1.503,180.528,,1.171
99.477,4.42,8.863,119.799,2.997,354.243,,2.236
66.632,5.906,14.769,196.256,4.995,580.326,,3.582
4.007,0.592,15.361,200.76,5.195,593.645,,3.816
-3.463,-0.532,14.829,190.751,5.015,564.05,,3.508
14.993,2.223,17.052,215.873,5.767,638.334,,3.863
34.332,5.854,22.907,285.367,7.747,843.828,,5.181
37.569,8.606,31.512,386.342,10.657,1142.409,,6.639
42.076,13.259,44.771,540.267,15.141,1597.564,,9.485
-3.012,-1.349,43.423,515.776,14.685,1525.143,,9.482
19.799,8.597,52.02,608.247,17.592,1798.581,,11.151
4.697,2.443,54.463,626.967,18.419,1853.936,,11.212
7.923,4.315,58.779,666.323,19.878,1970.308,,12.061
3.9,2.292,61.071,681.911,20.653,2016.404,45.588,12.68
1.826,1.115,62.186,683.948,21.03,2022.426,42.899,12.22
4.195,2.609,64.795,701.954,21.913,2075.671,42.046,12.183
-30.363,-19.674,45.121,481.501,15.259,1423.793,29.065,8.344
-13.577,-6.126,38.995,409.982,13.187,1212.313,25.927,7.478
34.319,13.383,52.378,542.722,17.713,1604.823,34.728,10.21
-10.41,-5.452,46.925,479.35,15.869,1417.433,29.467,9.001
20.769,9.746,56.671,570.929,19.165,1688.23,34.158,10.132
24.019,13.612,70.283,698.508,23.768,2065.481,38.417,12.163
14.803,10.404,80.686,791.177,27.287,2339.503,41.582,13.254
-2.87,-2.315,78.371,758.416,26.504,2242.627,39.458,12.475
-15.213,-11.923,66.449,634.984,22.472,1877.641,32.213,10.112
24.266,16.124,82.573,779.671,27.925,2305.478,38.537,12.422
-5.19,-4.285,78.288,730.697,26.476,2160.664,35.696,11.372
-19.183,-15.018,63.27,583.766,21.397,1726.189,26.499,9.09
33.549,21.227,84.497,768.53,28.49,2279.334,33.419,12.092
28.014,22.968,107.465,977.842,36.65,2867.219,42.375,15.745
-2.191,-3.032,104.433,936.782,35.49,2756.564,43.734,15.957
-5.529,-6.407,98.026,874.389,33.47,2560.882,37.974,13.974
-9.876,-10.244,87.782,779.44,30.14,2270.1,31.498,11.786
12.323,10.193,97.975,861.519,33.66,2507.645,33.373,12.394
11.103,10.194,108.169,951.697,37.57,2740.053,33.725,13.024
-17.875,-19.89,88.279,753.835,30.06,2213.825,27.118,10.198
-0.066,-0.606,87.673,747.633,30.11,2176.925,26.24,9.995
10.957,9.006,96.679,824.15,33.53,2376.31,28.831,11.34
-3.635,-4.086,92.593,803.404,33.02,2252.866,27.599,10.475
-6.514,-6.559,86.034,747.337,31.03,2072.072,25.279,9.464
-6.485,-6.067,79.967,684.348,28.71,1906.136,22.309,8.474
12.368,9.349,89.316,766.957,32.51,2107.085,24.571,9.101
-1.082,-1.496,87.82,754.949,32.33,2050.716,24.528,8.963
-0.244,-0.736,87.084,738.377,31.94,2013.172,23.18,8.735
-7.993,-7.435,79.649,673.258,29.4,1823.965,21.054,8.026
6.189,4.432,84.082,714.114,31.46,1908.576,22.703,8.481
2.166,1.319,85.401,719.599,31.96,1922.847,22.863,8.676
-14.79,-12.899,72.501,610.787,27.33,1620.299,20.524,7.818
-13.942,-10.338,62.163,538.68,24.26,1380.305,17.492,7.147
-16.991,-10.751,51.412,445.924,20.19,1135.515,13.765,5.324
21.587,10.871,62.283,574.595,26.15,1368.55,18.201,6.222
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,394.505,1.25,,22.242,
,,,306.402,0.96,,17.235,
,,,528.174,1.64,,31.478,
,,,635.516,1.96,,37.62,
,,,645.846,1.98,,33.559,
,,,574.288,1.75,,29.313,
,,,598.053,1.81,,32.206,
,,,609.107,1.83,,32.796,
,,,596.63,1.78,,32.541,
,,,674.696,2.0,,37.244,
,,,858.705,2.53,,40.939,
,,,839.882,2.46,,34.795,
,,,789.177,2.3,,30.223,
,,,741.025,2.15,,29.452,
,,,681.676,1.97,,26.876,
,,,757.313,2.18,,29.539,
,,,813.025,2.33,,33.525,
,,,788.94,2.25,,30.571,
,,,807.315,2.29,,31.03,
,,,833.155,2.35,,32.192,
,,,634.443,1.78,,23.893,
,,,788.256,2.2,,30.055,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,422.571,75.151,142.906,222.219,,7.891
4.296,18.155,440.726,76.511,149.046,226.241,,7.583
-6.572,-28.963,411.763,69.827,139.251,206.477,,6.765
11.153,45.924,457.687,75.771,154.781,224.053,,6.967
3.814,17.455,475.142,76.748,160.684,226.942,,6.363
2.363,11.228,486.37,76.685,164.481,226.756,,5.749
9.387,45.654,532.024,81.953,179.921,242.333,,5.729
3.419,18.188,550.211,82.861,186.071,245.02,,5.575
-7.034,-38.703,511.509,75.322,172.983,222.725,,4.784
13.892,71.058,582.567,83.945,197.014,248.223,,5.326
7.727,45.015,627.582,88.603,212.237,261.997,,5.535
2.857,17.93,645.512,89.369,218.3,264.264,,5.382
-1.766,-11.401,634.111,86.127,214.445,254.676,,4.956
5.323,33.751,667.861,89.033,225.859,263.271,,4.876
8.119,54.227,722.088,94.47,244.197,279.347,,4.991
7.146,51.599,773.687,99.284,261.647,293.582,,5.336
6.638,51.354,825.041,103.808,279.014,306.959,,5.606
-0.949,-7.832,817.209,100.768,276.365,297.97,,5.431
4.582,37.448,854.658,103.303,289.03,305.466,,5.387
0.233,1.992,856.65,101.537,289.704,300.245,,5.002
18.475,158.263,1014.914,117.953,343.225,348.785,17.084,5.066
0.761,7.725,1022.638,116.511,345.838,344.52,16.29,4.9
3.607,36.886,1059.524,118.308,358.312,349.837,15.559,4.803
14.904,157.909,1217.433,133.274,411.714,394.09,16.681,5.159
2.305,28.067,1245.5,133.729,421.205,395.434,15.931,5.037
5.44,67.76,1313.26,138.331,444.121,409.043,15.646,5.11
1.102,14.473,1327.733,137.353,449.015,406.152,15.021,4.971
0.726,9.64,1337.372,136.048,452.275,402.293,14.319,4.794
11.144,149.034,1486.406,148.798,502.676,439.995,15.15,5.113
-0.765,-11.366,1475.04,145.382,498.832,429.894,13.947,4.825
7.953,117.305,1592.345,154.595,538.502,457.135,14.141,4.989
-0.665,-10.585,1581.76,151.341,534.923,447.515,13.382,4.747
-0.392,-6.199,1575.561,148.618,532.826,439.463,12.741,4.595
6.003,94.575,1670.136,155.362,564.81,459.404,13.095,4.863
-2.591,-43.279,1626.857,149.291,550.173,441.453,12.173,4.588
3.0,48.808,1675.665,152.028,567.84,448.628,12.244,4.548
7.938,121.273,1796.938,162.308,614.37,474.725,12.671,4.715
3.581,52.345,1849.283,165.586,634.97,482.251,12.284,4.623
3.911,60.016,1909.299,170.445,661.89,491.668,11.917,4.427
17.79,325.334,2234.633,197.515,776.51,568.406,12.803,4.727
3.617,66.179,2300.812,203.047,807.99,578.191,12.413,4.525
10.062,215.577,2516.389,219.612,884.44,624.834,12.545,4.68
4.975,108.692,2625.081,227.077,925.34,644.192,12.048,4.602
13.47,335.102,2960.183,256.799,1058.73,718.005,13.35,5.024
-2.852,-102.183,2858.0,247.558,1032.65,685.152,12.528,4.749
15.172,413.426,3271.425,279.945,1181.38,775.212,12.969,5.103
1.246,20.567,3291.992,280.454,1197.11,771.233,12.229,4.884
13.193,411.713,3703.705,317.942,1372.61,857.902,13.384,5.307
7.999,272.17,3975.875,334.551,1460.41,910.793,13.478,5.553
9.186,339.221,4315.096,361.924,1596.99,977.926,13.936,5.864
4.184,153.805,4468.901,373.808,1666.53,1002.389,14.343,5.958
3.867,145.35,4614.25,383.035,1724.79,1024.716,14.186,6.038
2.618,92.967,4707.218,390.124,1773.93,1035.214,13.792,5.958
2.314,80.767,4787.984,396.79,1820.79,1043.406,13.345,5.845
6.907,311.817,5099.801,420.192,1944.54,1102.007,13.808,6.05
2.53,109.834,5209.635,426.996,1991.12,1117.208,13.958,6.219
-1.827,-113.875,5095.76,413.431,1940.37,1085.745,12.609,5.771
2.568,111.808,5207.568,423.06,1997.43,1102.975,12.319,5.763
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,528.86,,13.078,
,,,,581.87,,13.753,
,,,,589.6,,13.069,
,,,,612.39,,12.617,
,,,,712.69,,13.389,
,,,,742.63,,13.019,
,,,,810.99,,13.109,
,,,,861.76,,12.745,
,,,,1011.28,,14.496,
,,,,984.23,,13.587,
,,,,1111.12,,13.84,
,,,,1126.6,,12.995,
,,,,1293.61,,14.245,
,,,,1377.35,,14.306,
,,,,1536.37,,15.102,
,,,,1582.66,,15.41,
,,,,1637.46,,15.199,
,,,,1695.13,,14.875,
,,,,1748.1,,14.358,
,,,,1815.15,,14.418,
,,,,1883.07,,14.758,
,,,,1862.9,,13.515,
,,,,1928.18,,13.429,
,,461.555,,156.09,,,8.815
3.986,18.399,479.954,,162.312,,,8.445
-5.819,-27.929,452.025,,152.867,,,7.596
10.063,45.485,497.511,,168.249,,,7.758
3.515,17.49,515.0,,174.164,,,7.07
3.759,19.357,534.358,,180.71,,,6.452
10.374,55.435,589.792,,199.457,,,6.5
2.837,16.733,606.526,,205.116,,,6.309
-5.414,-32.836,573.69,,194.012,,,5.529
12.315,70.651,644.342,,217.905,,,6.076
6.672,42.994,687.335,,232.444,,,6.248
0.348,2.393,689.728,,233.253,,,5.979
-2.665,-18.378,671.35,,227.038,,,5.502
4.408,29.594,700.944,,237.046,,,5.377
8.41,58.949,759.893,,256.982,,,5.572
6.407,48.688,808.581,,273.447,,,5.896
5.955,48.147,856.728,,289.73,,,6.202
-2.438,-20.884,835.844,,282.667,,,5.991
5.899,49.305,885.149,,299.341,,,6.079
0.022,0.193,885.342,,299.407,,,5.678
6.893,61.026,946.368,,320.045,,18.555,5.788
2.535,23.994,970.363,,328.159,,18.063,5.7
-0.386,-3.749,966.614,,326.891,,16.572,5.375
10.675,103.184,1069.798,,361.786,,17.025,5.544
7.258,77.642,1147.441,,388.044,,16.952,5.64
2.893,33.201,1180.642,,399.272,,16.17,5.579
2.818,33.274,1213.916,,410.524,,15.575,5.485
-2.192,-26.612,1187.304,,401.525,,14.442,5.131
9.654,114.62,1301.924,,440.287,,15.086,5.342
0.684,8.904,1310.828,,443.298,,13.958,5.102
9.054,118.682,1429.51,,483.434,,14.237,5.288
-2.074,-29.644,1399.867,,473.409,,13.254,4.945
0.525,7.349,1407.215,,475.895,,12.715,4.822
6.468,91.015,1498.23,,506.674,,13.163,5.144
-1.269,-19.017,1479.213,,500.243,,12.386,4.897
4.28,63.309,1542.522,,521.653,,12.171,4.918
9.357,133.378,1675.9,,570.463,,12.738,5.173
1.48,13.839,1689.739,,578.909,,12.156,4.975
2.668,33.963,1723.702,,594.354,,11.656,4.686
17.632,291.012,2014.714,,699.152,,12.557,4.987
4.12,69.739,2084.453,,727.961,,12.19,4.787
10.129,196.703,2281.156,,801.698,,12.416,4.95
6.296,128.47,2409.626,,852.174,,12.147,4.923
17.086,394.189,2803.815,,997.778,,13.663,5.569
-2.976,-100.224,2703.591,,968.088,,12.842,5.255
13.381,342.95,3046.541,,1097.624,,13.291,5.567
1.835,37.0,3083.542,,1117.77,,12.593,5.363
12.896,376.543,3460.084,,1261.913,,13.6,5.828
8.554,273.337,3733.421,,1369.853,,13.956,6.122
11.209,393.623,4127.043,,1523.401,,14.739,6.598
2.852,92.44,4219.483,,1566.85,,15.006,6.628
3.947,140.578,4360.062,,1628.689,,14.873,6.75
2.77,94.434,4454.495,,1673.81,,14.462,6.663
3.188,115.145,4569.64,,1727.177,,13.964,6.559
3.706,151.86,4721.5,,1791.179,,14.017,6.563
4.101,175.581,4897.081,,1864.639,,14.379,6.839
-0.156,-25.543,4871.537,,1861.727,,13.308,6.452
2.672,111.906,4983.443,,1911.464,,13.14,6.463
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,22.739,676.948,7.69,2001.729,,5.341
-4.483,-1.019,21.719,633.593,7.345,1873.529,,4.869
3.55,0.771,22.49,644.061,7.606,1904.481,,4.754
4.532,1.019,23.51,661.04,7.951,1954.687,,4.686
9.227,2.169,25.679,707.847,8.684,2093.097,,4.915
17.118,4.396,30.075,807.515,10.171,2387.814,,5.275
13.143,3.953,34.027,885.608,11.507,2618.733,,5.683
0.399,0.136,34.163,868.649,11.553,2568.587,,5.457
6.34,2.166,36.329,909.165,12.286,2688.392,,5.427
12.926,4.696,41.025,1011.706,13.874,2991.604,,5.763
7.308,2.998,44.023,1072.078,14.888,3170.123,,6.081
-4.93,-2.17,41.853,1008.248,14.154,2981.377,,5.587
-4.309,-1.803,40.049,954.245,13.544,2821.693,,5.096
8.354,3.346,43.395,1022.258,14.675,3022.807,,5.349
-2.925,-1.269,42.125,981.098,14.246,2901.095,,5.007
-5.471,-2.305,39.821,915.701,13.467,2707.718,,4.717
2.968,1.182,41.003,928.754,13.866,2746.315,,4.78
-7.904,-3.241,37.762,841.901,12.77,2489.493,,4.443
-5.064,-1.912,35.849,788.116,12.124,2330.45,,4.367
8.267,2.964,38.813,842.515,13.126,2491.309,,4.553
6.206,2.409,41.222,883.111,13.941,2611.349,11.272,4.697
0.612,0.252,41.474,875.939,14.026,2590.143,10.828,4.634
-2.937,-1.218,40.256,837.295,13.614,2475.874,10.024,4.37
5.294,2.131,42.387,867.393,14.334,2564.87,9.998,4.399
-0.564,-0.239,42.148,848.605,14.254,2509.316,9.413,4.164
3.549,1.496,43.644,865.761,14.759,2560.047,9.482,4.225
6.057,2.644,46.287,906.341,15.653,2680.041,9.91,4.514
1.84,0.852,47.139,912.899,15.941,2699.432,9.877,4.523
2.795,1.317,48.456,929.415,16.387,2748.271,9.909,4.554
-1.446,-0.701,47.755,907.023,16.15,2682.057,9.492,4.32
-3.214,-1.535,46.221,868.244,15.631,2567.388,8.921,4.004
2.159,0.998,47.219,876.819,15.969,2592.745,8.865,3.974
-0.1,-0.047,47.171,866.501,15.953,2562.234,8.441,3.875
-0.968,-0.457,46.715,849.279,15.798,2511.308,7.92,3.748
3.061,1.43,48.144,865.996,16.281,2560.741,7.869,3.711
1.136,0.547,48.691,851.826,16.2,2560.277,8.175,3.73
-2.083,-1.324,47.367,852.03,16.4,2460.882,7.746,3.601
-0.177,-0.389,46.979,807.154,15.72,2412.149,7.324,3.501
0.718,0.034,47.013,818.823,16.13,2386.547,7.55,3.455
-3.232,-1.809,45.203,797.488,15.89,2268.674,7.123,3.219
-1.409,-0.919,44.285,751.547,15.16,2195.384,7.028,3.14
-3.366,-1.76,42.525,770.507,15.77,2077.725,7.171,2.891
-12.687,-5.627,36.897,681.682,14.2,1771.292,6.187,2.45
-9.455,-3.696,33.201,554.879,11.79,1562.568,5.136,2.168
6.999,2.104,35.306,539.22,11.68,1629.923,4.976,2.339
8.732,2.847,38.153,613.102,13.5,1732.723,5.778,2.529
42.383,15.839,53.992,746.521,16.69,2415.007,6.928,3.464
-12.957,-7.281,46.712,615.066,13.98,2055.13,5.99,3.041
12.051,5.314,52.025,784.016,18.12,2251.037,7.879,3.344
-24.124,-12.787,39.239,781.437,18.34,1671.891,7.591,2.505
-2.744,-1.304,37.935,559.188,13.32,1592.542,5.77,2.369
25.151,9.26,47.195,620.771,15.02,1950.537,6.104,2.937
-23.425,-11.268,35.927,652.289,16.04,1461.008,6.418,2.243
28.235,9.874,45.801,632.526,15.8,1833.566,6.31,2.818
-19.008,-8.843,36.958,615.211,15.6,1457.512,6.243,2.2
2.854,0.915,37.874,574.989,14.76,1475.397,5.883,2.386
10.552,3.843,41.717,569.42,14.76,1609.376,5.974,2.619
7.404,2.925,44.642,595.552,15.59,1705.37,6.194,2.687
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,47.557,2212.275,16.083,6541.673,,25.096
7.76,3.69,51.248,2367.325,17.331,7000.156,,25.84
2.118,1.085,52.333,2399.523,17.698,7095.364,,26.119
2.752,1.44,53.773,2452.854,18.185,7253.062,,25.099
-8.067,-4.338,49.435,2247.247,16.718,6645.085,,22.275
27.346,13.518,62.953,2851.817,21.29,8432.793,,24.77
-20.994,-13.217,49.737,2243.115,16.82,6632.865,,19.652
2.779,1.382,51.119,2292.152,17.288,6777.869,,19.524
11.115,5.682,56.801,2532.851,19.209,7489.612,,20.177
18.236,10.358,67.16,2989.616,22.712,8840.264,,23.735
4.768,3.202,70.362,3140.481,23.795,9286.367,,25.034
-13.572,-9.55,60.812,2719.055,20.566,8040.218,,20.905
21.177,12.878,73.691,3293.633,24.921,9739.236,,25.271
0.08,0.059,73.75,3298.939,24.941,9754.929,,24.245
12.654,9.332,83.082,3722.672,28.097,11007.9,,25.784
3.606,2.996,86.078,3856.86,29.11,11404.694,,26.826
5.968,5.137,91.215,4076.924,30.847,12055.418,,29.281
0.159,0.145,91.36,4080.718,30.896,12066.638,,30.32
-0.939,-0.858,90.502,4048.929,30.606,11972.639,,30.118
-12.274,-11.109,79.394,3552.204,26.85,10503.83,,26.69
14.621,11.608,91.002,4069.649,30.775,12033.906,70.356,28.816
0.418,0.381,91.383,4083.906,30.904,12076.066,70.273,28.879
14.51,13.259,104.642,4673.299,35.388,13818.895,71.22,31.328
-0.237,-0.248,104.394,4655.218,35.304,13765.431,73.323,31.718
-0.628,-0.655,103.738,4604.36,35.082,13615.043,71.371,31.343
-10.186,-10.567,93.172,4103.542,31.51,12133.744,63.915,27.799
-0.208,-0.194,92.978,4053.824,31.44,11988.411,62.654,26.451
10.829,10.069,103.046,4444.69,34.85,13142.299,69.77,29.785
5.329,5.492,108.538,4643.731,36.71,13729.802,71.462,30.824
-2.719,-2.951,105.587,4500.107,35.71,13305.838,68.528,30.17
3.808,4.021,109.607,4664.481,37.07,13791.787,67.18,29.863
-7.692,-8.431,101.177,4300.052,34.22,12713.763,63.879,27.531
5.521,5.586,106.763,4532.397,36.11,13400.498,64.853,28.45
2.93,3.129,109.892,4659.061,37.16,13778.028,66.452,28.822
9.514,10.455,120.347,5092.987,40.7,15059.58,67.924,30.854
2.793,3.361,123.708,5223.194,41.84,15443.321,69.908,31.605
-3.299,-4.858,118.85,5032.568,40.46,14782.967,66.263,29.319
-0.565,-1.434,117.416,4979.58,40.23,14533.488,66.288,28.92
-17.431,-21.088,96.328,4089.849,33.21,11862.851,57.199,23.48
10.68,9.609,105.936,4498.719,36.76,12964.547,59.357,25.351
0.905,0.283,106.219,4509.523,37.1,12910.938,57.528,24.966
-3.879,-4.763,101.456,4313.134,35.66,12271.263,57.258,24.098
3.922,3.32,104.776,4466.697,37.05,12631.644,58.894,25.432
3.441,2.932,107.708,4606.344,38.33,12943.92,59.426,25.644
6.697,6.504,114.212,4902.35,40.9,13689.611,61.689,28.073
-6.193,-7.731,106.481,4586.965,38.36,12732.616,56.487,25.343
-10.756,-12.032,94.449,4080.465,34.24,11255.662,54.995,23.847
28.07,25.779,120.228,5201.882,43.85,14262.477,63.828,29.004
-4.176,-5.714,114.513,4955.456,42.02,13504.635,65.057,27.848
-2.403,-3.42,111.093,4798.699,41.01,12999.271,66.553,28.139
-9.389,-11.03,100.062,4299.721,37.16,11578.053,60.081,25.342
7.575,6.942,107.005,4575.063,39.97,12248.026,61.257,26.228
-4.197,-5.094,101.911,4352.375,38.29,11584.065,56.793,24.427
-1.713,-2.331,99.58,4257.669,37.64,11264.006,57.872,24.388
8.47,8.036,107.616,4598.005,40.83,12119.017,57.621,25.084
2.871,2.683,110.299,4714.979,42.0,12382.319,60.702,27.499
-7.731,-8.899,101.4,4343.155,38.75,11365.022,57.879,25.121
-8.298,-8.753,92.647,4034.848,36.07,10363.625,55.758,24.279
,,3.881,190.471,1.313,563.22,6.34,1.652
-38.721,-1.503,2.378,114.755,0.804,339.328,3.734,0.941
0.0,0.0,2.378,112.767,0.804,333.45,3.511,0.971
-13.187,-0.314,2.065,96.165,0.698,284.358,2.962,0.842
0.0,0.0,2.065,95.017,0.698,280.963,2.997,0.826
137.446,2.838,4.903,223.214,1.658,660.042,7.161,1.882
6.11,0.3,5.202,233.383,1.759,690.11,7.503,2.078
-0.682,-0.035,5.167,228.604,1.747,675.98,8.841,2.41
38.843,2.007,7.174,313.432,2.426,926.816,12.734,3.857
