nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy
52.024,5.871,17.156,28.088,4.94,97.545,1.442,0.728
136.173,23.098,40.254,80.073,14.27,225.876,4.416,1.752
-3.102,-1.5,38.753,76.686,13.84,214.727,4.067,1.649
-3.455,-1.579,37.175,73.373,13.4,203.552,3.734,1.552
-13.078,-5.068,32.107,62.797,11.6,173.812,3.043,1.279
-15.124,-5.028,27.079,49.251,9.2,144.963,2.325,1.051
39.565,10.476,37.555,68.742,12.98,198.891,3.151,1.419
-10.21,-4.045,33.51,61.065,11.65,175.645,2.665,1.189
13.108,4.157,37.667,68.562,13.21,195.495,2.905,1.282
-7.242,-2.943,34.723,62.822,12.22,178.509,2.664,1.19
12.087,3.958,38.681,70.129,13.77,196.999,2.696,1.214
7.824,2.772,41.453,74.678,14.8,209.165,2.806,1.258
2.42,0.746,42.199,75.858,15.17,211.021,2.772,1.244
-3.671,-1.794,40.406,72.625,14.65,200.303,2.6,1.163
-0.461,-0.427,39.978,71.071,14.46,196.493,2.485,1.122
-4.19,-1.903,38.075,67.791,13.91,185.564,2.434,1.083
7.671,2.678,40.754,72.368,14.97,197.01,2.62,1.187
-0.789,-0.559,40.194,71.269,14.86,192.773,2.557,1.161
-0.415,-0.401,39.793,70.373,14.79,189.342,2.489,1.145
2.903,1.004,40.797,71.583,15.16,192.638,2.45,1.155
-12.873,-5.382,35.415,61.962,13.21,166.115,2.15,1.043
4.64,1.507,36.923,68.587,14.7,172.273,2.219,1.034
-0.99,-0.499,36.424,67.529,14.54,169.166,2.135,0.978
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,2.633,2.633,105.327,0.928,298.866,,1.097
175.215,4.614,7.247,288.23,2.554,817.858,,2.731
95.341,6.909,14.156,560.406,4.989,1590.16,,5.038
17.939,2.54,16.696,658.501,5.884,1868.506,,5.638
0.442,0.074,16.77,659.726,5.91,1871.981,,5.469
4.569,0.766,17.536,688.623,6.18,1953.977,,5.51
-0.243,-0.043,17.493,686.48,6.165,1947.896,,5.206
47.916,8.382,25.875,1015.658,9.119,2881.945,,7.816
17.842,4.617,30.492,1197.928,10.746,3399.139,,8.991
14.629,4.461,34.953,1375.323,12.318,3902.5,,10.237
3.385,1.183,36.136,1424.578,12.735,4042.26,,10.645
3.11,1.124,37.259,1472.567,13.131,4178.432,31.541,11.06
-8.08,-3.011,34.249,1357.385,12.07,3851.6,28.862,9.967
3.032,1.039,35.287,1402.7,12.436,3980.183,28.606,10.19
28.9,10.198,45.485,1814.206,16.03,5147.836,35.606,12.836
-9.133,-4.154,41.331,1654.393,14.566,4694.366,32.857,11.766
0.68,0.281,41.612,1672.031,14.66,4746.032,34.988,12.798
-10.099,-4.202,37.41,1511.18,13.18,4289.298,32.391,14.218
-12.379,-4.631,32.779,1332.404,11.55,3781.37,32.59,13.241
20.957,6.87,39.649,1622.242,13.97,4604.123,36.919,15.015
9.747,3.865,43.513,1794.473,15.34,5090.185,40.39,17.128
12.559,5.465,48.978,2035.957,17.26,5777.394,41.441,17.936
4.756,2.33,51.308,2152.027,18.08,6107.083,42.362,18.863
-1.831,-0.939,50.369,2133.679,17.75,6054.687,41.676,19.583
-4.8,-2.418,47.951,2052.233,16.9,5822.896,40.772,19.386
-6.42,-3.079,44.872,1936.955,15.81,5497.528,41.627,20.648
14.949,6.708,51.58,2245.083,18.18,6369.757,44.778,23.715
7.564,3.541,55.122,2433.146,19.55,6860.311,44.994,24.518
3.421,1.518,56.64,2535.486,20.22,7102.348,48.04,25.974
-14.549,-8.551,48.089,2182.439,17.28,6073.614,40.861,21.33
-2.691,-1.592,46.497,2138.503,16.82,5911.678,40.628,21.329
10.931,4.756,51.253,2386.369,18.65,6558.128,42.454,21.699
4.503,1.971,53.224,2509.644,19.49,6853.485,42.854,22.106
-24.881,-13.493,39.732,1896.61,14.64,5147.267,34.126,17.07
7.662,2.779,42.511,2054.747,15.77,5538.91,35.39,18.458
-3.229,-1.626,40.884,1998.759,15.26,5355.021,36.05,20.218
-0.046,-0.269,40.615,2008.622,15.25,5349.481,33.167,19.199
6.984,2.572,43.186,2162.233,16.31,5725.254,32.653,19.217
-3.243,-1.654,41.533,2107.274,15.78,5546.312,33.95,19.439
-10.225,-4.471,37.061,1906.833,14.17,4987.292,32.923,18.708
11.968,4.187,41.248,2152.699,15.87,5595.182,33.824,19.498
-3.05,-1.496,39.752,2104.182,15.38,5438.614,31.581,17.693
2.555,0.774,40.527,2177.759,15.78,5592.97,35.413,19.016
-1.461,-0.827,39.7,2165.005,15.55,5527.312,34.609,18.196
3.73,1.24,40.939,2266.269,16.13,5751.988,34.658,18.709
2.667,0.937,41.876,2348.091,16.56,5937.733,37.808,19.795
0.426,0.024,41.9,2382.801,16.63,6003.55,41.348,21.446
-0.835,-0.502,41.398,2394.761,16.49,6011.999,34.863,18.661
-0.229,-0.245,41.152,2427.029,16.46,6067.928,32.543,17.755
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,5.279,,1.861,,,0.076
10.926,0.577,5.856,,2.064,,,0.08
9.208,0.539,6.395,,2.254,,,0.083
39.02,2.495,8.891,,3.133,,,0.111
15.938,1.417,10.308,,3.633,,,0.123
20.803,2.144,12.452,,4.388,,,0.141
22.759,2.834,15.286,,5.387,,,0.165
82.527,12.615,27.902,,9.833,,,0.287
45.528,12.703,40.605,,14.31,,,0.398
49.969,20.29,60.895,,21.461,,,0.565
33.34,20.302,81.197,,28.616,,,0.718
33.328,27.062,108.259,,38.153,,,0.922
33.754,36.542,144.801,,51.031,,,1.18
2.806,4.063,148.864,,52.463,,,1.162
13.638,20.302,169.166,,59.618,,,1.286
23.996,40.592,209.758,,73.923,,,1.559
17.81,37.357,247.115,,87.089,,,1.799
15.117,37.357,284.472,,100.254,,,2.02
11.113,31.614,316.086,,111.395,,,2.199
29.088,91.944,408.03,,143.798,,,2.735
-27.27,-111.268,296.762,,104.585,,8.617,2.476
3.241,9.618,306.38,,107.975,,8.53,2.5
19.503,59.754,366.134,,129.033,,9.762,2.9
8.21,30.059,396.192,,139.627,,10.387,3.075
-1.367,-5.417,390.775,,137.717,,10.144,3.029
-14.081,-55.026,335.749,,118.325,,8.677,2.634
1.858,6.237,341.986,,120.523,,8.972,2.73
-0.359,-1.228,340.757,,120.09,,9.488,2.849
-0.381,-1.299,339.459,,119.632,,10.005,3.066
-17.915,-60.814,278.644,,98.2,,8.966,2.759
1.747,4.868,283.512,,99.916,,9.353,2.984
11.533,32.696,316.208,,111.438,,10.648,3.441
-0.927,-2.931,313.277,,110.406,,10.768,3.613
-4.537,-14.213,299.064,,105.396,,10.402,3.456
17.606,52.652,351.716,,123.952,,11.986,4.013
7.074,24.879,376.595,,132.72,,12.384,4.254
4.673,15.039,391.634,,138.922,,12.756,4.337
3.591,11.447,403.081,,143.911,,13.163,4.475
5.857,20.874,423.954,,152.34,,13.485,4.602
-3.566,-17.721,406.233,,146.908,,12.698,4.338
3.576,11.865,418.099,,152.162,,12.889,4.453
4.544,16.25,434.348,,159.076,,12.968,4.458
2.222,6.876,441.224,,162.611,,12.936,4.471
1.805,5.173,446.397,,165.546,,12.914,4.524
0.321,-1.333,445.063,,166.076,,13.544,4.709
4.112,15.457,460.52,,172.905,,13.466,4.682
1.495,4.034,464.554,,175.489,,13.411,4.526
2.482,8.645,473.199,,179.845,,13.518,4.552
-2.767,-15.867,457.332,,174.868,,13.211,4.469
4.778,18.98,476.312,,183.222,,13.694,4.61
8.206,36.02,512.331,,198.258,,14.786,5.078
0.372,-1.138,511.193,,198.995,,14.532,4.959
3.4,14.271,525.464,,205.761,,14.877,5.035
0.436,-0.797,524.667,,206.657,,14.591,4.833
2.19,9.515,534.182,,211.183,,14.811,4.946
3.705,17.758,551.94,,219.009,,15.644,5.267
5.097,26.007,577.947,,230.17,,15.439,5.112
0.463,0.557,578.504,,231.235,,15.4,5.429
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,0.363,6.501,0.128,18.447,,0.026
34.375,0.125,0.488,8.576,0.172,24.335,,0.033
-11.047,-0.054,0.434,7.497,0.153,21.273,,0.028
500.0,2.171,2.605,44.28,0.918,125.644,,0.158
-42.375,-1.104,1.501,25.15,0.529,71.363,,0.086
96.03,1.441,2.943,48.38,1.037,137.278,,0.157
311.475,9.165,12.108,194.941,4.267,553.148,,0.628
68.995,8.354,20.461,324.495,7.211,920.759,,0.986
111.538,22.822,43.283,677.894,15.254,1923.536,,1.922
-3.658,-1.583,41.7,644.21,14.696,1827.956,,1.795
-14.467,-6.033,35.668,543.303,12.57,1541.631,,1.558
38.552,13.751,49.418,742.936,17.416,2108.093,,2.062
51.252,25.328,74.746,1110.759,26.342,3151.796,,2.948
18.45,13.79,88.536,1302.108,31.202,3694.75,,3.426
13.041,11.546,100.082,1456.329,35.271,4132.355,,3.762
7.828,7.834,107.916,1551.598,38.032,4402.681,,3.98
5.351,5.774,113.691,1614.578,40.067,4581.388,,4.217
-4.318,-4.909,108.782,1527.279,38.337,4333.675,,4.161
26.797,29.15,137.932,1916.743,48.61,5438.786,,5.304
7.406,10.215,148.147,2039.287,52.21,5786.508,,5.356
15.918,23.583,171.729,2341.789,60.521,6644.86,13.185,6.01
17.756,30.492,202.221,2728.856,71.267,7743.168,15.209,7.01
8.411,17.008,219.229,2922.47,77.261,8292.552,15.564,7.363
7.256,15.907,235.136,3090.314,82.867,8768.813,16.376,7.593
-4.284,-10.074,225.063,2911.307,79.317,8260.877,15.924,7.196
-8.645,-19.456,205.606,2619.932,72.46,7434.097,15.077,6.834
16.394,33.707,239.313,3010.411,84.339,8542.085,16.635,7.922
-5.118,-12.249,227.064,2822.884,80.022,8009.975,15.43,7.321
16.573,37.631,264.695,3253.93,93.284,9233.075,17.593,8.324
14.794,39.158,303.853,3694.956,107.084,10484.492,19.362,9.204
-9.264,-28.148,275.705,3317.381,97.164,9413.119,17.417,8.152
-5.189,-14.307,261.398,3112.88,92.122,8832.841,16.116,7.524
-11.037,-28.85,232.548,2742.543,81.955,7782.007,14.319,6.661
-13.376,-31.105,201.443,2355.053,70.993,6682.498,12.632,5.854
2.799,5.639,207.082,2400.676,72.98,6811.953,12.631,5.832
-0.94,-1.947,205.134,2253.994,69.16,6685.536,11.754,5.624
5.351,9.573,214.708,2350.113,72.86,6925.439,12.73,6.011
-1.526,-4.64,210.068,2290.693,71.75,6706.626,12.287,5.688
-0.838,-3.095,206.972,2250.197,71.15,6545.723,12.431,5.577
20.688,41.228,248.2,2690.865,85.87,7777.733,14.744,6.587
1.829,2.941,251.141,2695.252,86.83,7795.567,14.317,6.621
6.436,14.483,265.624,2841.522,92.44,8165.051,15.598,7.042
-4.575,-13.736,251.888,2683.609,88.19,7664.916,14.387,6.433
2.715,5.232,257.12,2658.154,88.3,7740.266,14.361,6.645
-6.175,-17.365,239.755,2534.089,85.13,7136.86,14.304,6.449
0.629,0.029,239.784,2518.298,85.53,7060.056,14.7,6.39
3.232,6.242,246.025,2572.287,88.29,7167.829,14.437,6.318
1.36,1.836,247.861,2579.566,89.49,7144.64,14.616,6.346
9.042,20.784,268.645,2782.935,97.58,7661.622,15.301,6.718
3.713,8.307,276.951,2858.667,101.21,7822.464,15.911,6.91
-5.1,-15.69,261.261,2688.058,96.05,7311.664,15.032,6.477
-0.373,-2.515,258.746,2649.699,95.69,7164.793,14.838,6.503
-0.128,-1.851,256.895,2614.464,95.57,7027.762,14.824,6.359
-0.56,-2.933,253.962,2565.933,95.03,6857.303,14.944,6.231
0.463,0.234,254.196,2544.334,95.47,6774.488,15.204,6.274
-2.967,-8.447,245.749,2445.32,92.65,6486.074,14.846,6.454
-5.669,-14.779,230.97,2289.608,87.36,6053.456,13.956,6.009
-5.808,-14.209,216.76,2139.681,82.28,5636.829,12.888,5.518
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
